id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
164770,43631,Monster Rancher 3,NULL,2001-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164771,10897,Kessen II,NULL,2001-03-29 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
164783,49961,The Mummy Returns,NULL,2001-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164796,2759,Spongebob Squarepants: Operation Krabby Patty,NULL,2001-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164804,11467,Frogger: The Great Quest,NULL,2001-12-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
165324,2239,Pikmin,"Captain Olimar, a man of high vocabulary and the only employee of any merit who works at Hocotate Freight. After all the hard work he goes through, Olimar decides to take an interstellar vacation in his personal ship, the S.S. Dolphin. He puts the ship in auto-pilot. With no real place in mind, Olimar relaxes within the comfort of his ship.
Suddenly a meteorite smashes into Olimar's ship, and he is knocked unconscious. Meanwhile, 30 parts of his ship careen towards a seemingly undiscovered planet. Olimar awakes to find his beloved ship in ruins! He must find all 30 (or 25) ship parts with the help of his newfound friends, the Pikmin, in order to get back to his home planet.",2001-10-26 00:00:00.000,39,NULL,80.0000,4,82.4478,100
165441,1032,The Legend of Zelda: Oracle of Seasons,"The land of Holodrum is slowly withering. Onox, the General of Darkness, has imprisoned the Oracle of Seasons and is draining the very life out of the land. With the seasons in tumult and the forces of evil running rampant, the world looks for a hero... and finds Link. His quest won't be easy - he'll have to master the seasons themselves if he's to turn back the evil tide.",2001-02-27 00:00:00.000,37,NULL,93.0000,2,82.5434,118
165575,7893,Legacy of Kain: Soul Reaver 2,"Soul Reaver 2 is set in Nosgoth, a fictional land with fantasy aspects. In the first game in the series, Blood Omen: Legacy of Kain, the vampire Kain embarks on a journey to restore the Pillars of Nosgoth—nine supernatural edifices which are inextricably tied to the health of the land, but become corrupted. During his adventure, Moebius, a manipulative sorcerer, tricks Kain into orchestrating the destruction of the vampire race: Kain is left the last surviving vampire in Nosgoth. After restoring eight of the Pillars, Kain discovers that he would need to sacrifice his own life to restore the final corrupt one. Realizing that his death would ensure the annihilation of his species, he refuses to kill himself. This triggers the Pillars' collapse, and dooms the world to eternal decay, but enables Kain to live on and revive the vampire race. 
 
By the time of Soul Reaver, 1500 years later, Kain is a despotic emperor, his vampires dominate the land, and Nosgoth hinges on the brink of collapse. The Elder God, a demiurge-like entity, lurks beneath Nosgoth and controls the cycle of reincarnation; the vampires, whose biological immortality opposes his doctrine, are his enemies. In Soul Reaver, Raziel—Kain's lieutenant—is executed by Kain, but The Elder God resurrects him and encourages him to exact revenge. Traversing the wasteland and murdering the vampires, Raziel confronts Kain, who attacks him with the Soul Reaver sword, imbued with a spirit which absorbs its victims' souls. The Soul Reaver shatters when it strikes Raziel, and the blade's spirit binds itself to his arm. His motives still mysterious, Kain lures Raziel through a time portal into Nosgoth's past. 
 
In Soul Reaver 2, it is established that, in Nosgoth, fatalism is an actuality—history is immutable, and all individuals are subject to predestination. Raziel, due to his paradoxical destiny, is the only exception to this rule—his presence enables temporal paradoxes to be triggered, altering history for better or worse. Kain relies on Raziel's free will in a bid to outsmart Moebius and resolve the dilemma he faced in Blood Omen, ultimately hoping to enable both the restored Pillars and the vampire race to co-exist in the future. Soul Reaver 2 opens as Raziel emerges from the time slip and is greeted by Moebius, having arrived in an era 30 years prior to the events of Blood Omen. Two further time periods, 100 years after and 500 years before Blood Omen respectively, are also explored as the story progresses.",2001-10-31 00:00:00.000,25,NULL,95.0000,2,84.5720,68
165756,1132,Castlevania: Circle of the Moon,"Taking place in 1830, Circle of the Moon is set in one of the fictional universes of the Castlevania series. The premise of the original series is the eternal conflict between the vampire hunters of the Belmont clan and the immortal vampire Dracula. Circle of the Moon's protagonist, however, is Nathan Graves, whose parents died a decade ago to banish Dracula. Morris Baldwin, who helped in Dracula's banishment, trained him to defeat Dracula and the monsters; Morris ultimately chose him as his successor and gave him the ""Hunter Whip"", to the displeasure of Hugh, Morris' son who trained alongside him.

At an old castle, Camilla, a minion of Dracula, revives him, only to be interrupted by the arrival of Morris, Nathan, and Hugh. Before they are able to banish him again, Dracula destroys the floor under Nathan and Hugh, causing them to plummet down a long tunnel. Surviving the fall and wishing to find his father, Hugh leaves Nathan behind. Nathan proceeds to search the castle for his mentor. Along the way, he learns that at the next full moon, Morris' soul will be used to return Dracula to full power. He also periodically encounters Hugh, who becomes more hostile as the game progresses. Eventually, Nathan encounters Camilla, who hints that she and Dracula are responsible for the changes in his personality. Nathan vanquishes Camilla in her true form and meets up with Hugh once more. Upon seeing him, Hugh immediately attacks him with the goal of proving himself to his father through Nathan's defeat; Nathan, however, realizes that Dracula is controlling Hugh. Nathan defeats him, and Dracula's control over Hugh breaks. Confessing that he doubted his self-worth when Nathan was chosen as successor, Hugh tasks him with Morris' rescue.

Arriving at the ceremonial room, Nathan confronts Dracula, who confirms that he had tampered with Hugh's soul to cause the changes in his personality. They begin to fight and halfway through, Dracula teleports away to gain his full power. Hugh then frees his father and tasks Nathan with Dracula's banishment. Nathan continues the battle and defeats Dracula; escaping the collapsing castle, he reunites with Morris and Hugh. Nathan is declared a master vampire hunter by Morris. Hugh vows to retrain under Morris due to his failure.",2001-03-21 00:00:00.000,14,NULL,90.0000,1,65.4749,75
165903,188662,DrumMania 3rdMix,NULL,2001-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165908,188659,GuitarFreaks 4thMix & DrumMania 3rdMix,"The game consists of music predominantly from rock, metal, and J-Pop genres, and is now in its 28th and 27th versions, Gitadora High-Voltage GuitarFreaks and Gitadora High-Voltage DrumMania respectively, which were released in April 2021.",2001-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165999,3994,Mat Hoffman's Pro BMX,NULL,2001-05-14 00:00:00.000,4,NULL,NULL,NULL,69.9002,19
166132,15432,The King of Fighters 2001,"The official story given by Eolith is as follows:

""An entire city was wiped off the globe with the use of the satellite weapon, Zero Cannon, during King of Fighters 2000.

This incident was reported to be the result of an artificial satellite crashing to earth, and adorned the front pages to various newspapers of countries all over the world.

A legion of individuals called for the end to the KOF tournament which always invited some sort of accident, but ironically this fighting tournament with a bad history once again regained considerable popularity.

The interest in the tournament rivaled that of the '97 contest, nay, exceeded perhaps exceeded it.

But for this tournament carried out on the international stage, an astonishing fact came to light.

A team from NESTS has entered the tournament!

What are the true objectives of the event's sponsor? There's no guarantee that even with this tournament, tragedy will not repeat itself....

The third title in the King of Fighters: The NESTS Chronicles. At last, this tournament will end it all!""

The NESTS cartel decides to host the 2001 KOF tournament so that they can use it as a method to eliminate their enemies and enter their own team into the ranks.

In the tournament finals, the Hero Team boards a special blimp that is soon revealed to be a spaceship. There they meet Original Zero, whose clone decimated the cartels' secrecy with his scheme in the previous year. He congratulates them for reaching the finals and states that they're headed for NESTS's real headquarters. He decides to entertain his passengers with a match and is backed up by his pet black lion Glugan, Ron, and Krizalid. Despite the oppressive force of his group, he is defeated moments before the ship docks at NESTS's space satellite. He stays on board the exploding ship and urges the Hero team to proceed forward.

Once inside NESTS's satellite, they face the NESTS leader, Nests. He expresses wishes for his renegade agents to return to the organization and is soon afterward killed by Igniz, who claims ownership of the cartel. Igniz also reveals that K', Kula, Krizalid, K9999 and Whip are guinea pigs/creations made for his own personal entertainment. Kula, who was separated from the rest of her team and present at the time, also heard her origin as an artificial life form. Declaring himself a god, he assaults the team as his first act of ""divine retribution"" and defeats them. As soon as he's about to kill K', other fighters came to intervene and help in the fight including all team leaders, Kyo and Iori. When he's defeated, he proclaims that he is fallen god and names himself a ""demon"" instead. He plunges the satellite through earth's atmosphere in an attempt to demolish his competition.

Thankfully, the satellite crashes into the ocean and the fighters aboard were somehow saved from the explosion, presumably thanks to Ron. K' saves Kula from drowning; in gratitude, she and her guardian, Diana, ally themselves with K' and company. K9999 and Angel are presumably still alive though their exact whereabouts are unknown. Foxy is also stabbed by them though her apparent on screen death is later revealed to be false.",2001-01-15 00:00:00.000,5,NULL,87.0000,1,66.4197,28
166238,43895,Goofy's Fun House,NULL,2001-06-15 00:00:00.000,NULL,NULL,NULL,NULL,69.8963,10
166240,3983,Lotus Challenge,NULL,2001-11-02 00:00:00.000,NULL,NULL,NULL,NULL,45.0000,0
166294,118554,Harry Potter and the Sorcerer's Stone,NULL,2001-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166374,6726,Confidential Mission,"A group of terrorists have stolen the World's Coalition's satellite. The Confidential Mission Force (CMF) sends two of its agents, Howard Gibson and Jean Clifford, to investigate. They first infiltrate a museum, where they find out ""Agares"" is behind the plot of stealing the satellite. As soon as they grab the disc with the information, one of the Agares leaders prevent them from getting the disc. After they retrieve the disc, they are sent to a train traveling through the mountains. There, they find out that Agares has kidnapped satellite programmer Irina Mikhailova and forced her to reprogram the satellite. Howard and Jean manage to rescue Irina but are stopped by the General, whom they eventually defeat in a fierce firefight. With the help of Irina, CMF locates Agares Headquarters, where the satellite control is being transported to a submarine. Howard and Jean manage to make it through the base and find the Agares Ringleader, who plans to use the satellite to destroy the CMF's headquarters. After being defeated, the leader uses a self-destruct sequence on Agares's base and escapes in a submarine. If the player succeeds in the final quick time event, the two agents manage to use the satellite to destroy the submarine and deep-six the Ringleader. Howard and Jean then escape, thus saving the rest of the CMF from being destroyed.",2001-05-14 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
166428,196027,Close to: Inori no Oka,"Homura Motoki was walking down the street one day with his girlfriend Yuuna when they were struck by a car. When he woke up in the hospital, he realized something incredible had happened. He was having an out of body experience and no one seems to be able to see or hear him. Floating around in the air, Motoki set off to find Yuuna, only to discover she has lost all her memories of him because of the accident.

With only a few days left until his body can no longer be sustained, Motoki must now find a way to make Yuuna remember him so he can return back to his body.",2001-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166602,1172,Golden Sun,NULL,2001-08-01 00:00:00.000,31,NULL,90.0000,1,79.9230,88
166788,740,Halo: Combat Evolved,"After the fall of Reach, The Pillar of Autumn, the only surviving human ship, makes a random slip-space jump away from the planet, so as not to lead the Covenant to Earth. When the Autumn drops out of slip-space, they find themselves next to a large, artificial, ring-world. A Covenant fleet hiding behind the adjacent planet engages the Autumn, the biologically augmented super-soldier John 117, or the Master Chief, is taken out of cryostasis. He proceeds to the bridge while fighting hordes of boarding Covenant forces. The Master Chief retrieves the ship-board AI (Artificial Intelligence) Cortana from the Captain of the vessel, Captain Keyes. The Chief and Cortana board an escape craft and begin to drop towards the surface of the ring-world. The Chief is the only one in his escape pod to survive the impact, and sneaks away from the crash site. After gathering all the survivors from the Autumn, the Chief makes an attack run on a Covenant ship in order to save Captain Keyes. Keyes tells the Chief and Cortana that the Covenant call this world Halo. Cortana realizes that it has",2001-11-15 00:00:00.000,206,NULL,86.6667,4,83.5511,598
167164,10736,Microsoft Train Simulator,NULL,2001-07-01 00:00:00.000,4,1,60.0000,1,70.0807,8
167168,73734,Microsoft Flight Simulator 2002,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167273,43274,Top Gear: Dare Devil,NULL,2001-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167979,24369,Resident Evil CODE: Veronica X,NULL,2001-03-22 00:00:00.000,30,NULL,NULL,NULL,70.0171,86
168038,191374,Armageddon: For the Crimson Glory,NULL,2001-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168165,969,Resident Evil Gaiden,NULL,2001-12-14 00:00:00.000,3,NULL,NULL,NULL,45.0954,13
168183,124497,Vital Device: Entrapped by the Queen,NULL,2001-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168418,8362,Geneforge,"Players assume the role of an apprentice Shaper, a sect of mages who can create living creatures through force of will. The apprentice is cast away on Sucia, an island abandoned by the sect 200 years prior. The island contains groups of the Shapers' creations, who have formed their own ideologies regarding their creators in the intervening years. The primary motivation of the player is to escape the island and, in the process, deal with the forces working to steal the Shaper secrets abandoned on Sucia Isle.",2001-12-21 00:00:00.000,5,NULL,NULL,NULL,86.6126,8
168674,965,Stronghold,NULL,2001-10-19 00:00:00.000,64,NULL,NULL,NULL,83.2867,137
168714,7260,Desperados: Wanted Dead or Alive,NULL,2001-04-18 00:00:00.000,26,NULL,NULL,NULL,83.5471,69
168815,46626,Quake III: Gold,NULL,2001-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168859,6729,Cosmic Smash,NULL,2001-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169009,11338,Gitaroo Man,"The player character is U-1, a young boy who is frequently ridiculed by classmates and passed over by Little Pico, the girl of his dreams. The story proper begins when Puma, a dog with the ability to speak, teaches U-1 to play the guitar, simultaneously teaching the controls of the game to the player, and subsequently revealing to him that he is the last legendary hero of Planet Gitaroo, and the possessor of the Last Gitaroo. When they are then attacked, Puma transforms into Puma AC-30 and gives U-1 the Gitaroo, transforming him into Gitaroo Man.",2001-06-21 00:00:00.000,3,NULL,67.8000,5,82.3004,12
169089,191376,Impact of Power,NULL,2001-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169504,1389,Dead or Alive 3,"The hero ninja Ryu Hayabusa put a stop to the evil doings of Tengu, but it was too late to stop him from triggering a massive worldwide collapse. A dense cloud covered the entire planet in a shroud of darkness and fear. DOATEC has gone astray, turning into the hunting grounds for power-hungry scam artists.

This is when DOATEC's development department (a fortress for state-of-the-art military technology) witnesses the success of a genius. Following Project Alpha and Project Epsilon, the ever ambitious scientist, Dr. Victor Donovan completes the Omega Project, producing a new superhuman: Genra. The man, who was once leader of the Hajin Mon ninja of the Mugen Tenshin clan, is no longer human, but a force of singular and unprecedented capabilities known as Omega. To test the subject Omega's skills, DOATEC announced the third Dead or Alive World Combat Championship.",2001-11-15 00:00:00.000,10,NULL,80.0000,2,80.3383,28
